0
"

12 tracks


Side one


""Too Many People""
""3 Legs""
""Ram On""
""Dear Boy""
""Uncle Albert/Admiral Halsey""
""Smile Away""


Side two


""Heart of the Country""
""Monkberry Moon Delight""
""Eat at Home""
""Long Haired Lady""
""Ram On""
""The Back Seat of My Car""



"
"

12 tracks


Side one


""Too Many People""
""3 Legs""
""Ram On""
""Dear Boy""
""Uncle Albert/Admiral Halsey""
""Smile Away""


Side two


""Heart of the Country""
""Monkberry Moon Delight""
""Eat at Home""
""Long Haired Lady""
""Ram On""
""The Back Seat of My Car""



"
United States
United States
United States
United States
Canada
South Africa
Israel
Israel
Israel
Israel
Israel
Israel
Israel
Israel
Israel
"


2012 (2012)






"
"


2012 (2012)






"
"


2012 (2012)






"
French
Japan
Japan
Japan
Japan
"



""Wish You Well""
(2005)
""Songbird""
(2005)


"
Canada
Canada
Canada
Canada
₹27.8 crore (US$4.1 million)[2]
₹27.8 crore (US$4.1 million)[2]
₹27.8 crore (US$4.1 million)[2]
Iran
United States
Zulu
Zulu
Zulu
Zulu
Zulu
Zulu
US$4.5 million
Korean
"HK$85,000,000 (US$10.9 Million)[2]"
"HK$85,000,000 (US$10.9 Million)[2]"
"HK$85,000,000 (US$10.9 Million)[2]"
₹190 million (US$2.8 million)[2]
United States
Syfy
Syfy
Syfy
Syfy
Syfy
Syfy
Syfy
Syfy
Syfy
$9.2 million
$9.2 million
"





The Clash ""Rock the Casbah"" (1982)


file
help


"
"





The Clash ""Rock the Casbah"" (1982)


file
help


"
"





The Clash ""Rock the Casbah"" (1982)


file
help


"
"





The Clash ""Rock the Casbah"" (1982)


file
help


"
Russian
United States
Germany
Germany
Germany
Germany
Germany
Germany
Germany
Germany
Germany
Germany
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
₹20 crore (US$3.0 million)[1]
Korean
Korean
$7 million[1]
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
China
United Kingdom
United Kingdom
United Kingdom
United Kingdom
Italy
Italy
Italy
Italy
Italy
"


United Kingdom
Spain
Germany


"
"


United Kingdom
Spain
Germany


"
"


United Kingdom
Spain
Germany


"
"


United Kingdom
Spain
Germany


"
"


United Kingdom
Spain
Germany


"
"


United Kingdom
Spain
Germany


"
"


United Kingdom
Spain
Germany


"
"


United Kingdom
Spain
Germany


"
"


United Kingdom
Spain
Germany


"
Mandarin
United States
Croatian
Japanese
Slovakia
Slovakia
Slovakia
Slovakia
United Kingdom
United Kingdom
United Kingdom
₹48 crore (US$7.2 million)
₹48 crore (US$7.2 million)
₹48 crore (US$7.2 million)
₹48 crore (US$7.2 million)
₹48 crore (US$7.2 million)
Hallmark Channel
Hallmark Channel
Hallmark Channel
"


""Halloween Party""
(2012)
""Be My Valentine""
(2013)
""Runaway / Sugar Me""
(2013)


"
¥30 million yuan[2] (US$5 million)[3]
$2 million
$2 million
$2 million
$2 million
$2 million
United States
United States
United States
Poland
Poland
Poland
South Korea
United States
United States
United States
United States
Hungary
"Bosnia and Herzegovina
France
Slovenia"
BBC1
BBC1
BBC1
BBC1
BBC1
BBC1
English
United States
United States
United Kingdom
United Kingdom
United Kingdom
United States
United States
United States
United States
United States
United States
Japan
Japan
Japan
Japan
Japan
Japan
Japan
Japan
Japan
Japan
Japan
Japan
Japan
Japan
Japan
Japan
Japan
Japan
Japan
Japan
Japan
South Korea
South Korea
South Korea
Germany
Germany
16:9
16:9
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
English
English
English
English
English
United Kingdom
United Kingdom
United Kingdom
United Kingdom
United Kingdom
United Kingdom
Australia
Australia
Australia
Australia
Australia
Australia
Australia
Australia
Australia
"


""Too Close""
(2011)
""Treading Water""
(2011)
""Not Giving In""
(2012)


"
"""Fools Day"" on YouTube"
"""Fools Day"" on YouTube"
"""Fools Day"" on YouTube"
"""Fools Day"" on YouTube"
"""Fools Day"" on YouTube"
United Kingdom
$12 million
$12 million
$12 million
$12 million
$12 million
$12 million
$10 million[1]
$10 million[1]
$10 million[1]
$10 million[1]
$10 million[1]
$10 million[1]
$25 million
$10 million
$6 million
$6 million
$35 million[2]
"


""Christmas Rappin'""
(1979)
""The Breaks""
(1980)
""Hard Times""
(1981)


"
$12 million
$80 million
$80 million
$80 million
$21 million[1]
$21 million[1]
$12 million[3]
$75 million[1]
"


1951 Broadway
1953 West End
1954 U.S. tour
1973 West End revival
1977 Broadway revival
1979 West End revival
1981 U.S. tour
1985 Broadway revival
1996 Broadway revival
2000 West End revival
2004 U.S. tour
2011 U.K. tour
2015 Broadway revival
2016 U.S. tour


"
"


1951 Broadway
1953 West End
1954 U.S. tour
1973 West End revival
1977 Broadway revival
1979 West End revival
1981 U.S. tour
1985 Broadway revival
1996 Broadway revival
2000 West End revival
2004 U.S. tour
2011 U.K. tour
2015 Broadway revival
2016 U.S. tour


"
"


1951 Broadway
1953 West End
1954 U.S. tour
1973 West End revival
1977 Broadway revival
1979 West End revival
1981 U.S. tour
1985 Broadway revival
1996 Broadway revival
2000 West End revival
2004 U.S. tour
2011 U.K. tour
2015 Broadway revival
2016 U.S. tour


"
$5 million
$5 million
ABC
$14 million
US$63 million[3]
US$63 million[3]
US$63 million[3]
US$63 million[3]
$25 million[1]
$10 million
$10 million
$10 million
$10 million
English
English
$33 million
$33 million
"


CAD$31 million
(USD$15 million[2])


"
"


CAD$31 million
(USD$15 million[2])


"
"


CAD$31 million
(USD$15 million[2])


"
"


CAD$31 million
(USD$15 million[2])


"
$2 million[citation needed]
$2 million[citation needed]
$2 million[citation needed]
$2 million[citation needed]
English
English
MTV
$115 million[5]
$115 million[5]
$115 million[5]
$16 million[1]
English
English
English
United States
United States
United States
United States
United States
United States
United States
United States
United States
$21 million[3]
$170 million[2]
$22 million
$22 million
$31 million
$24 million[2]
"$60,000[2]"
$7 million
$65 million[3]
$65 million[3]
$6 million[1]
English
English
English
English
English
English
$68 million[2]
$68 million[2]
"$500,000"
"$500,000"
$70–80 million[3][4]
$70–80 million[3][4]
$55 million[2]
$25 million
"


""Flaming Youth""/""God of Thunder""
(1976)
""Detroit Rock City""/""Beth""
(1976)
""Beth""/""Detroit Rock City""
(1976)


"
Canada
$75 million[3]
$13 million
$45 million[1]
$85–160 million[2][3][4]
$75 million[1]
$75 million[1]
$75 million[1]
$75 million[1]
$75 million[1]
$75 million[1]
$75 million[1]
$12 million[3]
United States
United States
United States
United States
United States
United States
"


""In Our Time""
(1966)
""Sugar Town""
(1966)
""Somethin' Stupid""
(1967)


"
"


""In Our Time""
(1966)
""Sugar Town""
(1966)
""Somethin' Stupid""
(1967)


"
$45 million
$45 million
$45 million
$26 million[2]
$10 million
$8.5 million
$28 million
$28 million
$28 million
$28 million
$28 million
$28 million
$28 million
$10 million
$10 million
$10 million
$10 million
$10 million
$63 million[1]
United States
English
$7.2-8 million[1]
$10 million
$10 million
$10 million
$32 million[2]
$15 million
$20 million
$20 million
$20 million
$20 million
$20 million
$13 million[1]
English
English
English
English
$48 million [1]
English
English
English
English
$60 million[3][4]
$60 million[3][4]
$60 million[3][4]
$60 million[3][4]
$60 million[3][4]
$60 million[3][4]
$125 million
$125 million
$90 million[3]
$90 million[3]
Swedish
Swedish
Swedish
"English
French"
"English
French"
English
English
English
$36 million[1]
$17 million[2]
$17 million[2]
$17 million[2]
United Kingdom
$92 million
$92 million
$92 million
$80–$85 million[1][2]
$80–$85 million[1][2]
$80–$85 million[1][2]
$80–$85 million[1][2]
English
$55 million[1]
$55 million[1]
$45 million[2]
$45 million[2]
$45 million[2]
$45 million[2]
$24 million
$24 million
English
English
English
English
United States
$6 million[3]
$6 million[3]
"United Kingdom
France"
United States
United States
United States
"$500,000"
$2 million
$38 million[3]
United States
United States
United States
Jamaican Patois and English
Jamaican Patois and English
Jamaican Patois and English
£2.2 million[1]
$8 million
$8 million

United States
United States
United States
United States
US$1 million
US$1 million
US$1 million
US$1 million
US$1 million
US$1 million
English
English
United Kingdom
France
France
France
France
France
English
English
English
English
English
English
English
English
English
English
English
English
English
United States
English
English
United States
TNT
Canada
Canada
Canada
Canada
English
English
English
English
United States
United States
United States
United States
United States
United States
United States
United States
United States
1970
1970
1970
"$500,000"
"$500,000"
"$500,000"
United States
United States
United States
Japan[1]
"United Kingdom
Canada"
English
English
English
90 min.
90 min.
English
English
Home Box Office (HBO)
United States
United States
English
United States
United States
United States
United Kingdom
Canada
Canada
"Hong Kong
Japan"
United States
United States
United States
United States
United States
United States
United States
ca. 110 min.
United States
United States
"English
Russian"
"English
Russian"
"English
Russian"
$4.1 million
$4.1 million
United States
"$60,000[2]"
"$60,000[2]"
"$60,000[2]"
100 minutes
United States
United States
United States
United States
$3.4 million
$3.4 million
$3.4 million
United States
United States
United States
United States
United States
United States
United States
United States
Australia
United States
United States
United States
United States
United States
United States
United States
United States
United States
"United Kingdom
United States
Germany"
United States
United States
United States
English
English
English
English
English
Japan
Japan
United States
United States
United States
Barry Zetlin
Barry Zetlin
English
United States
United States
United States
United States
English
"English
French
German"
English
₹5.3 crore (equivalent to ₹16 crore or US$2.4 million in 2017)
₹5.3 crore (equivalent to ₹16 crore or US$2.4 million in 2017)
United States
United States
United States
Disney Channel
95 minutes
95 minutes
95 minutes
95 minutes
95 minutes
95 minutes
Disney Channel
"


""Forever Everyday""
(2002)
""The Wrong Girl""
(2004)
""I May Hate Myself in the Morning""
(2004)


"
"


""Forever Everyday""
(2002)
""The Wrong Girl""
(2004)
""I May Hate Myself in the Morning""
(2004)


"
"


""Forever Everyday""
(2002)
""The Wrong Girl""
(2004)
""I May Hate Myself in the Morning""
(2004)


"
"


""Forever Everyday""
(2002)
""The Wrong Girl""
(2004)
""I May Hate Myself in the Morning""
(2004)


"
"


""Forever Everyday""
(2002)
""The Wrong Girl""
(2004)
""I May Hate Myself in the Morning""
(2004)


"
"


""Forever Everyday""
(2002)
""The Wrong Girl""
(2004)
""I May Hate Myself in the Morning""
(2004)


"
"


""Forever Everyday""
(2002)
""The Wrong Girl""
(2004)
""I May Hate Myself in the Morning""
(2004)


"
"


""Forever Everyday""
(2002)
""The Wrong Girl""
(2004)
""I May Hate Myself in the Morning""
(2004)


"
"


""Forever Everyday""
(2002)
""The Wrong Girl""
(2004)
""I May Hate Myself in the Morning""
(2004)


"
"


""Forever Everyday""
(2002)
""The Wrong Girl""
(2004)
""I May Hate Myself in the Morning""
(2004)


"
"


""Forever Everyday""
(2002)
""The Wrong Girl""
(2004)
""I May Hate Myself in the Morning""
(2004)


"
"


""Forever Everyday""
(2002)
""The Wrong Girl""
(2004)
""I May Hate Myself in the Morning""
(2004)


"
"


""Forever Everyday""
(2002)
""The Wrong Girl""
(2004)
""I May Hate Myself in the Morning""
(2004)


"
"


""Forever Everyday""
(2002)
""The Wrong Girl""
(2004)
""I May Hate Myself in the Morning""
(2004)


"
"


""Forever Everyday""
(2002)
""The Wrong Girl""
(2004)
""I May Hate Myself in the Morning""
(2004)


"
₹90 million [2]
"Lina Wertmüller
Raffaele La Capria"
Hungary
Hungary
"United States
Japan
(overseas animation)"
"United States
Japan
(overseas animation)"
NBC
NBC
United States
United States
United States
United States
"Cantonese
English
Japanese"
Denmark
English
Hong Kong
Hong Kong
Japanese
Japanese
Japanese
English
"1943 Broadway
1947 West End
1951 Broadway revival
1955 Film
1979 Broadway revival
1980 West End revival
1998 West End revival
2002 Broadway revival
2010 UK Tour
2015 UK Tour"
"1943 Broadway
1947 West End
1951 Broadway revival
1955 Film
1979 Broadway revival
1980 West End revival
1998 West End revival
2002 Broadway revival
2010 UK Tour
2015 UK Tour"
"1943 Broadway
1947 West End
1951 Broadway revival
1955 Film
1979 Broadway revival
1980 West End revival
1998 West End revival
2002 Broadway revival
2010 UK Tour
2015 UK Tour"
United States / Germany
"Spanish
Nahuatl"
James Lord Pierpont
James Lord Pierpont
"20,000,000 Kč"
"20,000,000 Kč"
United States
United States
United States
"


""Maybe""
(1975)
""Late Last Night""
(1976)
""Matinee Idyll""
(1976)


"
"


""Maybe""
(1975)
""Late Last Night""
(1976)
""Matinee Idyll""
(1976)


"
United States
Vera Kruglova
United States
United States
United States
United States
Cantonese
"


December 17, 1999 (1999-12-17)






"
"


December 17, 1999 (1999-12-17)






"
"


December 17, 1999 (1999-12-17)






"
"


December 17, 1999 (1999-12-17)






"
India
United Kingdom
English
English
English
English
$100 million[2]
$100 million[2]
"


$250–300 million (gross)[3]
$230 million (net)[3]


"
"


$250–300 million (gross)[3]
$230 million (net)[3]


"
"


$250–300 million (gross)[3]
$230 million (net)[3]


"
"


$250–300 million (gross)[3]
$230 million (net)[3]


"
"


$250–300 million (gross)[3]
$230 million (net)[3]


"
United States
$70 million[1]
$70 million[1]
$42 million[1]
$58 million[1][2][3][4]
$58 million[1][2][3][4]
$40 million[1]
$40 million[1]
$40 million[1]
$40 million[1]
$40 million[1]
$1.3 million[2]
$79 million[3]
$3 million[1]
$3 million[1]
$3 million[1]
$3 million[1]
$12 million[1]
$12 million[1]
$12 million[1]
$12 million[1]
$12 million[1]
$12 million[1]
$12 million[1]
$6 million
"$3,000,000[1]"
United States
$150 million
$150 million
"€7.5 million[2]
(approx. US$10 million)"
$50 million[2]
$30 million[2]
$30 million[2]
$30 million[2]
$30 million[2]
$30 million[2]
$30 million
$12 million[1]
$12 million[1]
$12 million[1]
$12 million[1]
"Black and white
(June 1966 – August 1967)
Color
(August 1967 – April 1971)"
"Black and white
(June 1966 – August 1967)
Color
(August 1967 – April 1971)"
"Black and white
(June 1966 – August 1967)
Color
(August 1967 – April 1971)"
United States
$215–225 million[2][3]
$215–225 million[2][3]
$1 million[2]
$55 million[6]
English
English
English
98.4 cm × 74.8 cm (37.3 in × 29.4 in)
$16 million
₹80 million (US$1.2 million)[2]
English
"English
Spanish[2]"
"English
Spanish[2]"
"English
Spanish[2]"
"English
Spanish[2]"
"$750,000[1]"
$145 million[3]
$145 million[3]
$145 million[3]
$145 million[3]
$145 million[3]
$10 million[3]
$10 million[3]
"$900,000[1]"
$7 million[3][4]
$7 million[3][4]
$7 million[3][4]
$7 million[3][4]
$95 million[2][3]
$1.8 million
$1.8 million
$1.8 million
$1.8 million
$20 million[2]
$20 million[2]
$20 million[2]
"


English
French


"
English
English
English
English
English
English
English
United States
$150–200 million
$150–200 million
$150–200 million
$150–200 million
English
United States
$60 million[3]
$60 million[3]
$60 million[3]
"$840,000[2][3]"
"$840,000[2][3]"
"$840,000[2][3]"
$25 million[2][3]
$25 million[2][3]
$5 million[2]
$5 million[2]
English
English
$14 million[2]
$14 million[2]
Unknown
Unknown
$17 million[1]
$17 million[1]
$17 million[1]
$17 million[2]
$17 million[2]
$17 million[2]
$17 million[2]
$17 million[2]
$17 million[2]
$17 million[2]
$2.5 million[1]
$2.5 million[1]
$65 million[3]
$60 million[3]
Thai solar calendar
"


""Diamonds on the Soles of Her Shoes""
(1987)
""Under African Skies""
(1987)
""The Obvious Child""
(1990)


"
English
English
$30–45 million[3][4]
$30–45 million[3][4]
$30–45 million[3][4]
English
English
English
$7-15 million[2][3]
English
English
United States
United States
United States
$45 million[2][6]
$45 million[2][6]
$45 million[2][6]
$6.9 million
United States
English
United States
$2.5 million[2]
"$5,000,000"
"$5,000,000"
"$5,000,000"
United States
"€15.4 million
($20 million)"
"€15.4 million
($20 million)"
$13 million
United States
"Finland, Kenya"
"Finland, Kenya"
"Finland, Kenya"
"Finland, Kenya"
$85 million[6]
$85 million[6]
$85 million[6]
$85 million[6]
$13.5–15 million[4][5]
$10 million[1]
"£100,000"
"£100,000"
United States
$9 million[1]
$9 million[1]
English
English
English
United States
"ITV (Granada Television) (1964–1991, 2005–)
BBC One (1998)"
"ITV (Granada Television) (1964–1991, 2005–)
BBC One (1998)"
"ITV (Granada Television) (1964–1991, 2005–)
BBC One (1998)"
"ITV (Granada Television) (1964–1991, 2005–)
BBC One (1998)"
$5 million[2]
12 Million US
English
English
English
English
English
United States
United States
$20 million[3]
United States
$42 million[2]
$42 million[2]
$15 million[2][3]
$15 million[2][3]
"$500,000"
"$500,000"
"$500,000"
$165 million[3]
$165 million[3]
$165 million[3]
$15 million[2]
$15 million[2]
$2.7 million
$2.7 million
English
English
₹59 crore[3]
₹59 crore[3]
₹59 crore[3]
₹59 crore[3]
£2.25 million
£2.25 million
$14 million
$20 million
"94 minutes (Canada)
103 minutes (International)"
"94 minutes (Canada)
103 minutes (International)"
"94 minutes (Canada)
103 minutes (International)"
"94 minutes (Canada)
103 minutes (International)"
English
₹20 crore (US$3.0 million)[4]
₹20 crore (US$3.0 million)[4]
English
£1.6 million
£1.6 million
£1.6 million
£1.6 million
£1.6 million
£1.6 million
£1.6 million
£1.6 million
English
English
English
$20 million
$20 million
$20 million
"R$1,860,000"
United States
United States
United States
United States
United States
United States
$35 million[3]
$25 million[2]
$25 million[2]
$25 million[2]
$25 million[2]
$25 million[2]
"


December 22, 2012 (2012-12-22)






"
"


December 22, 2012 (2012-12-22)






"
"


December 22, 2012 (2012-12-22)






"
"


December 22, 2012 (2012-12-22)






"
"


December 22, 2012 (2012-12-22)






"
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
English
English
English
Sweden
Sweden
Sweden
Canada[1]
Canada[1]
Canada[1]
United States
United States
United States
United States
Madeleine Olnek
Innocents Lost (2011)
Innocents Lost (2011)
United Kingdom
Korean
English
English
English
English
101 minutes
101 minutes
101 minutes
101 minutes
101 minutes
101 minutes
English
English
English
English
English
English
English
English
English
English
No dialogue (Intertitles and songs in Spanish)
No dialogue (Intertitles and songs in Spanish)
No dialogue (Intertitles and songs in Spanish)
United Kingdom
"


August 29, 2012 (2012-08-29) (Fantasy Filmfest)
January 11, 2013 (2013-01-11) (United States)





"
"


August 29, 2012 (2012-08-29) (Fantasy Filmfest)
January 11, 2013 (2013-01-11) (United States)





"
English
English
English
English
English
English
English
English
$1 million[2]
$1 million[2]
$1 million[2]
Germany
Arabic
Arabic
Arabic
Arabic
Arabic
Arabic
Arabic
English
English
United States
United States
United States
United States
United States
United States
United States
United States
English and French (some dialogue)
English and French (some dialogue)
"English
Norwegian
German"
English
Edward Madden
Edward Madden
Chile
Chile
Chile
Decca
Decca
"English
Russian
German
Chechen"
"$25,000,000[1]"
"$25,000,000[1]"
"€5.5 million
($7.1 million)"
"€5.5 million
($7.1 million)"
"€5.5 million
($7.1 million)"
"€5.5 million
($7.1 million)"
"€5.5 million
($7.1 million)"
United States
United States
$5.3 million[2]
$5.3 million[2]
Bulgaria
Bulgaria
Bulgaria
Bulgaria
English
English
English
English
English
English
English
Japan
English
English
English
English
English
English
English
United Kingdom
United Kingdom
India
India
India
India
India
India
India
India
English
English
English
English
English
English
Lifetime
English
¥210 million
€15.7 million[1]
€15.7 million[1]
€15.7 million[1]
€15.7 million[1]
United States
United States
United States
English
English
Japan
Japan
Japan
US$4.6 million[1]
$12 million
$12 million
"United States
France"
"United States
France"
"United States
France"
"United States
France"
"United States
France"
"United States
France"
"United States
France"
United Kingdom
United Kingdom
United Kingdom
United Kingdom
France
France
France
"English
French"
"English
French"
"English
French"
"English
French"
"English
French"
"English
French"
"English
French"
"English
French"
"








file
help


"
"








file
help


"
Netherlands
Austria
Austria
Austria
Austria
United States
United States
United States
United States
United States
"







file
help


"
"







file
help


"
"







file
help


"
"



""Something in the Air""
(1969)
""Accidents""
(1970)


"
"



""Something in the Air""
(1969)
""Accidents""
(1970)


"
"



""Something in the Air""
(1969)
""Accidents""
(1970)


"
"



""Something in the Air""
(1969)
""Accidents""
(1970)


"
"


May 5, 2012 (2012-05-05) (Texas Frightmare Weekend)






"
"


May 5, 2012 (2012-05-05) (Texas Frightmare Weekend)






"
"


May 5, 2012 (2012-05-05) (Texas Frightmare Weekend)






"
"


May 5, 2012 (2012-05-05) (Texas Frightmare Weekend)






"
"


May 5, 2012 (2012-05-05) (Texas Frightmare Weekend)






"
"


May 5, 2012 (2012-05-05) (Texas Frightmare Weekend)






"
"


May 5, 2012 (2012-05-05) (Texas Frightmare Weekend)






"
"


May 5, 2012 (2012-05-05) (Texas Frightmare Weekend)






"
"


May 5, 2012 (2012-05-05) (Texas Frightmare Weekend)






"
"


May 5, 2012 (2012-05-05) (Texas Frightmare Weekend)






"
"


May 5, 2012 (2012-05-05) (Texas Frightmare Weekend)






"
"


May 5, 2012 (2012-05-05) (Texas Frightmare Weekend)






"
Japanese
Japanese
"English
Italian
Bosnian"
English
"$1,400,000"
Japanese
"A Fairly Odd Movie: Grow Up, Timmy Turner!"
"A Fairly Odd Movie: Grow Up, Timmy Turner!"
"A Fairly Odd Movie: Grow Up, Timmy Turner!"
"A Fairly Odd Movie: Grow Up, Timmy Turner!"
"A Fairly Odd Movie: Grow Up, Timmy Turner!"
"A Fairly Odd Movie: Grow Up, Timmy Turner!"
"A Fairly Odd Movie: Grow Up, Timmy Turner!"
"A Fairly Odd Movie: Grow Up, Timmy Turner!"
"A Fairly Odd Movie: Grow Up, Timmy Turner!"
"A Fairly Odd Movie: Grow Up, Timmy Turner!"
"A Fairly Odd Movie: Grow Up, Timmy Turner!"
Iran
Greece
Greece
Greece
Greece
Netherlands
Netherlands
Spanish
English
English
"Iran[citation needed]
Turkey[1][2]"
"Iran[citation needed]
Turkey[1][2]"
"Iran[citation needed]
Turkey[1][2]"
€ 39.4 million[1]
€ 39.4 million[1]
€ 39.4 million[1]
€ 39.4 million[1]
€ 39.4 million[1]
€8.9 million[2]
